date,time,etf_code,price,nav,premium_pct,volume,turnover_billion,aum_trillion,te_pct
2025-11-26,17:10:43,153130,113450.0,113453.92,-0.0034551472527333,22192.0,25.176824,0.7164615047999999,0.04
2025-11-26,17:35:57,153130,113450.0,113453.92,-0.0034551472527333,22192.0,25.176824,0.7164615047999999,0.04
2025-11-26,18:04:23,153130,113450.0,113453.92,-0.0034551472527333156,22192.0,25.176824,0.7164615047999999,0.04
