Date,Close
2014-07-23,21027.0
2014-07-24,21035.0
2014-07-25,21079.0
2014-07-28,21276.0
2014-07-29,21480.0
2014-07-30,21741.0
2014-07-31,21636.0
2014-08-01,21540.0
2014-08-04,21536.0
2014-08-05,21392.0
2014-08-06,21328.0
2014-08-07,21239.0
2014-08-08,20971.0
2014-08-11,21095.0
2014-08-12,21095.0
2014-08-13,21215.0
2014-08-14,21276.0
2014-08-18,21159.0
2014-08-19,21336.0
2014-08-20,21308.0
2014-08-21,20975.0
2014-08-22,21131.0
2014-08-25,21187.0
2014-08-26,21264.0
2014-08-27,21268.0
2014-08-28,21288.0
2014-08-29,21227.0
2014-09-01,21187.0
2014-09-02,21003.0
2014-09-03,20947.0
2014-09-04,21019.0
2014-09-05,20979.0
2014-09-11,20883.0
2014-09-12,20923.0
2014-09-15,20847.0
2014-09-16,20915.0
2014-09-17,21107.0
2014-09-18,20971.0
2014-09-19,21055.0
2014-09-22,20803.0
2014-09-23,20734.0
2014-09-24,20726.0
2014-09-25,20722.0
2014-09-26,20654.0
2014-09-29,20622.0
2014-09-30,20534.0
2014-10-01,20253.0
2014-10-02,20009.0
2014-10-06,19977.0
2014-10-07,20013.0
2014-10-08,19949.0
2014-10-10,19640.0
2014-10-13,19592.0
2014-10-14,19572.0
2014-10-15,19544.0
2014-10-16,19448.0
2014-10-17,19219.0
2014-10-20,19484.0
2014-10-21,19344.0
2014-10-22,19476.0
2014-10-23,19516.0
2014-10-24,19440.0
2014-10-27,19532.0
2014-10-28,19516.0
2014-10-29,19877.0
2014-10-30,19865.0
2014-10-31,20017.0
2014-11-03,19889.0
2014-11-04,19752.0
2014-11-05,19696.0
2014-11-06,19809.0
2014-11-07,19821.0
2014-11-10,20013.0
2014-11-11,20013.0
2014-11-12,20077.0
2014-11-13,20017.0
2014-11-14,19845.0
2014-11-17,19893.0
2014-11-18,20053.0
2015-06-29,20321.0
2015-06-30,20406.0
2015-07-01,20637.0
2015-07-02,20661.0
2015-07-03,20600.0
2015-07-06,20089.0
2015-07-07,20130.0
2015-07-08,19854.0
2015-07-09,19988.0
2015-07-10,20004.0
2015-07-13,20219.0
2015-07-14,20122.0
2015-07-15,20183.0
2015-07-16,20333.0
2015-07-17,20211.0
2015-07-20,20179.0
2015-07-21,20219.0
2015-07-22,20045.0
2015-07-23,20037.0
2015-07-24,19810.0
2015-07-27,19846.0
2015-07-28,19883.0
2015-07-29,19964.0
2015-07-30,19781.0
2015-07-31,19720.0
2015-08-03,19615.0
2015-08-04,19700.0
2015-08-05,19712.0
2015-08-06,19493.0
2015-08-07,19457.0
2015-08-10,19404.0
2015-08-11,19319.0
2015-08-12,19201.0
2015-08-13,19286.0
2015-08-17,19132.0
2015-08-18,19100.0
2015-08-19,18954.0
2015-08-20,18759.0
2015-08-21,18467.0
2015-08-24,18037.0
2015-08-25,18097.0
2015-08-26,18438.0
2015-08-27,18548.0
2015-08-28,18816.0
2015-08-31,18791.0
2015-09-01,18605.0
2015-09-02,18645.0
2015-09-03,18682.0
2015-09-04,18523.0
2015-09-07,18479.0
2015-09-08,18515.0
2015-09-09,19071.0
2015-09-10,19039.0
2015-09-11,18990.0
2015-09-14,18885.0
2015-09-15,18929.0
2015-09-16,19343.0
2015-09-17,19424.0
2015-09-18,19566.0
2015-09-21,19221.0
2015-09-22,19327.0
2015-09-23,19071.0
2015-09-24,19075.0
2015-09-25,19047.0
2015-09-30,19181.0
2015-10-01,19392.0
2015-10-02,19266.0
2015-10-05,19286.0
2015-10-06,19469.0
2015-10-07,19765.0
2015-10-08,19907.0
2015-10-12,20025.0
2015-10-13,19976.0
2015-10-14,19903.0
2015-10-15,20126.0
2015-10-16,20089.0
2015-10-19,20098.0
2015-10-20,20142.0
2015-10-21,20223.0
2015-10-22,20114.0
2015-10-23,20268.0
2015-10-26,20317.0
2015-10-27,20309.0
2015-10-28,20296.0
2015-10-29,20252.0
2015-10-30,20345.0
2015-11-02,20296.0
2015-11-03,20487.0
2015-11-04,20483.0
2015-11-05,20455.0
2015-11-06,20321.0
2015-11-09,20244.0
2015-11-10,19947.0
2015-11-11,19919.0
2015-11-12,19952.0
2015-11-13,19676.0
2015-11-16,19457.0
2015-11-17,19623.0
2015-11-18,19570.0
2015-11-19,19834.0
2016-06-27,19731.0
2016-06-28,19781.0
2016-06-29,20016.0
2016-06-30,20161.0
2016-07-01,20326.0
2016-07-04,20396.0
2016-07-05,20371.0
2016-07-06,19962.0
2016-07-07,20190.0
2016-07-08,20086.0
2016-07-11,20384.0
2016-07-12,20384.0
2016-07-13,20520.0
2016-07-14,20557.0
2016-07-15,20661.0
2016-07-18,20698.0
2016-07-19,20669.0
2016-07-20,20632.0
2016-07-21,20652.0
2016-07-22,20640.0
2016-07-25,20652.0
2016-07-26,20834.0
2016-07-27,20822.0
2016-07-28,20776.0
2016-07-29,20760.0
2016-08-01,20929.0
2016-08-02,20768.0
2016-08-03,20504.0
2016-08-04,20549.0
2016-08-05,20772.0
2016-08-08,20929.0
2016-08-09,21090.0
2016-08-10,21020.0
2016-08-11,21045.0
2016-08-12,21119.0
2016-08-16,21107.0
2016-08-17,21090.0
2016-08-18,21243.0
2016-08-19,21293.0
2016-08-22,21169.0
2016-08-23,21281.0
2016-08-24,21181.0
2016-08-25,21219.0
2016-08-26,21136.0
2016-08-29,21140.0
2016-08-30,21227.0
2016-08-31,21148.0
2016-09-01,21095.0
2016-09-02,21136.0
2016-09-05,21405.0
2016-09-06,21483.0
2016-09-07,21442.0
2016-09-08,21438.0
2016-09-09,21186.0
2016-09-12,20652.0
2016-09-13,20727.0
2016-09-19,20942.0
2016-09-20,20975.0
2016-09-21,21115.0
2016-09-22,21301.0
2016-09-23,21285.0
2016-09-26,21214.0
2016-09-27,21359.0
2016-09-28,21297.0
2016-09-29,21446.0
2016-09-30,21214.0
2016-10-04,21338.0
2016-10-05,21326.0
2016-10-06,21475.0
2016-10-07,21409.0
2016-10-10,21442.0
2016-10-11,21144.0
2016-10-12,21128.0
2016-10-13,20942.0
2016-10-14,21049.0
2016-10-17,21082.0
2016-10-18,21227.0
2016-10-19,21252.0
2016-10-20,21272.0
2016-10-21,21169.0
2016-10-24,21330.0
2016-10-25,21297.0
2016-10-26,21037.0
2016-10-27,21132.0
2016-10-28,21144.0
2016-10-31,21103.0
2016-11-01,21111.0
2016-11-02,20834.0
2016-11-03,20904.0
2016-11-04,20830.0
2016-11-07,21033.0
2016-11-08,21078.0
2016-11-09,20644.0
2016-11-10,21053.0
2016-11-11,20842.0
2016-11-14,20677.0
2016-11-15,20603.0
2016-11-16,20677.0
2016-11-17,20665.0
2016-11-18,20656.0
2017-06-23,26155.0
2017-06-26,26297.0
2017-06-27,26306.0
2017-06-28,26222.0
2017-06-29,26402.0
2017-06-30,26323.0
2017-07-03,26381.0
2017-07-04,26218.0
2017-07-05,26318.0
2017-07-06,26323.0
2017-07-07,26218.0
2017-07-10,26306.0
2017-07-11,26453.0
2017-07-12,26449.0
2017-07-13,26734.0
2017-07-14,26772.0
2017-07-17,26886.0
2017-07-18,26877.0
2017-07-19,26911.0
2017-07-20,27050.0
2017-07-21,27163.0
2017-07-24,27155.0
2017-07-25,27020.0
2017-07-26,26957.0
2017-07-27,27045.0
2017-07-28,26518.0
2017-07-31,26518.0
2017-08-01,26755.0
2017-08-02,26826.0
2017-08-03,26350.0
2017-08-04,26489.0
2017-08-07,26506.0
2017-08-08,26464.0
2017-08-09,26131.0
2017-08-10,26009.0
2017-08-11,25532.0
2017-08-14,25760.0
2017-08-16,25916.0
2017-08-17,26063.0
2017-08-18,26038.0
2017-08-21,26009.0
2017-08-22,26097.0
2017-08-23,26114.0
2017-08-24,26236.0
2017-08-25,26253.0
2017-08-28,26101.0
2017-08-29,26034.0
2017-08-30,26131.0
2017-08-31,25971.0
2017-09-01,25971.0
2017-09-04,25680.0
2017-09-05,25654.0
2017-09-06,25600.0
2017-09-07,25920.0
2017-09-08,25937.0
2017-09-11,26173.0
2017-09-12,26194.0
2017-09-13,26207.0
2017-09-14,26308.0
2017-09-15,26455.0
2017-09-18,26881.0
2017-09-19,26868.0
2017-09-20,26851.0
2017-09-21,26873.0
2017-09-22,26700.0
2017-09-25,26674.0
2017-09-26,26540.0
2017-09-27,26485.0
2017-09-28,26514.0
2017-09-29,26721.0
2017-10-10,27205.0
2017-10-11,27492.0
2017-10-12,27669.0
2017-10-13,27635.0
2017-10-16,27661.0
2017-10-17,27720.0
2017-10-18,27703.0
2017-10-19,27593.0
2017-10-20,27741.0
2017-10-23,27825.0
2017-10-24,27774.0
2017-10-25,27796.0
2017-10-26,27606.0
2017-10-27,27796.0
2017-10-30,27880.0
2017-10-31,28158.0
2017-11-01,28622.0
2017-11-02,28521.0
2017-11-03,28584.0
2017-11-06,28471.0
2017-11-07,28441.0
2017-11-08,28525.0
2017-11-09,28445.0
2017-11-10,28369.0
2017-11-13,28222.0
2017-11-14,28201.0
2017-11-15,28028.0
2017-11-16,28209.0
2017-11-17,28201.0
2017-11-20,28078.0
2018-06-27,25891.0
2018-06-28,25660.0
2018-06-29,25715.0
2018-07-02,25142.0
2018-07-03,25176.0
2018-07-04,25103.0
2018-07-05,25044.0
2018-07-06,25223.0
2018-07-09,25412.0
2018-07-10,25446.0
2018-07-11,25300.0
2018-07-12,25377.0
2018-07-13,25630.0
2018-07-16,25553.0
2018-07-17,25523.0
2018-07-18,25463.0
2018-07-19,25394.0
2018-07-20,25519.0
2018-07-23,25313.0
2018-07-24,25390.0
2018-07-25,25343.0
2018-07-26,25514.0
2018-07-27,25591.0
2018-07-30,25531.0
2018-07-31,25566.0
2018-08-01,25656.0
2018-08-02,25197.0
2018-08-03,25394.0
2018-08-06,25355.0
2018-08-07,25527.0
2018-08-08,25531.0
2018-08-09,25518.0
2018-08-10,25240.0
2018-08-13,24905.0
2018-08-14,25017.0
2018-08-16,24772.0
2018-08-17,24781.0
2018-08-20,24802.0
2018-08-21,25072.0
2018-08-22,25162.0
2018-08-23,25265.0
2018-08-24,25364.0
2018-08-27,25493.0
2018-08-28,25510.0
2018-08-29,25583.0
2018-08-30,25596.0
2018-08-31,25699.0
2018-09-03,25548.0
2018-09-04,25660.0
2018-09-05,25330.0
2018-09-06,25291.0
2018-09-07,25150.0
2018-09-10,25205.0
2018-09-11,25124.0
2018-09-12,25098.0
2018-09-13,25132.0
2018-09-14,25531.0
2018-09-17,25330.0
2018-09-18,25441.0
2018-09-19,25463.0
2018-09-20,25703.0
2018-09-21,25806.0
2018-09-27,26003.0
2018-09-28,25840.0
2018-10-01,25836.0
2018-10-02,25523.0
2018-10-04,25128.0
2018-10-05,25090.0
2018-10-08,24965.0
2018-10-10,24802.0
2018-10-11,23777.0
2018-10-12,24009.0
2018-10-15,23876.0
2018-10-16,23811.0
2018-10-17,24120.0
2018-10-18,23906.0
2018-10-19,24000.0
2018-10-22,24047.0
2018-10-23,23490.0
2018-10-24,23370.0
2018-10-25,22997.0
2018-10-26,22632.0
2018-10-29,22448.0
2018-10-30,22602.0
2018-10-31,22706.0
2018-11-01,22611.0
2018-11-02,23467.0
2018-11-05,23209.0
2018-11-06,23373.0
2018-11-07,23252.0
2018-11-08,23450.0
2018-11-09,23308.0
2018-11-12,23368.0
2018-11-13,23192.0
2018-11-14,23132.0
2018-11-15,23364.0
2018-11-16,23347.0
2018-11-19,23428.0
2018-11-20,23196.0
2018-11-21,23084.0
2019-07-01,24336.0
2019-07-02,24201.0
2019-07-03,23890.0
2019-07-04,24092.0
2019-07-05,24057.0
2019-07-08,23554.0
2019-07-09,23506.0
2019-07-10,23593.0
2019-07-11,23882.0
2019-07-12,23934.0
2019-07-15,23921.0
2019-07-16,24026.0
2019-07-17,23812.0
2019-07-18,23759.0
2019-07-19,24092.0
2019-07-22,24083.0
2019-07-23,24201.0
2019-07-24,23969.0
2019-07-25,23925.0
2019-07-26,23873.0
2019-07-29,23554.0
2019-07-30,23615.0
2019-07-31,23378.0
2019-08-01,23352.0
2019-08-02,23089.0
2019-08-05,22589.0
2019-08-06,22274.0
2019-08-07,22138.0
2019-08-08,22234.0
2019-08-09,22388.0
2019-08-12,22423.0
2019-08-13,22195.0
2019-08-14,22353.0
2019-08-16,22278.0
2019-08-19,22418.0
2019-08-20,22638.0
2019-08-21,22681.0
2019-08-22,22502.0
2019-08-23,22480.0
2019-08-26,22151.0
2019-08-27,22221.0
2019-08-28,22436.0
2019-08-29,22313.0
2019-08-30,22681.0
2019-09-02,22721.0
2019-09-03,22633.0
2019-09-04,22971.0
2019-09-05,23172.0
2019-09-06,23278.0
2019-09-09,23466.0
2019-09-10,23567.0
2019-09-11,23742.0
2019-09-16,23817.0
2019-09-17,23808.0
2019-09-18,23939.0
2019-09-19,24097.0
2019-09-20,24229.0
2019-09-23,24259.0
2019-09-24,24404.0
2019-09-25,24053.0
2019-09-26,24097.0
2019-09-27,23843.0
2019-09-30,24045.0
2019-10-01,24102.0
2019-10-02,23589.0
2019-10-04,23492.0
2019-10-07,23532.0
2019-10-08,23878.0
2019-10-10,23707.0
2019-10-11,23874.0
2019-10-14,24119.0
2019-10-15,24150.0
2019-10-16,24286.0
2019-10-17,24207.0
2019-10-18,23966.0
2019-10-21,24102.0
2019-10-22,24421.0
2019-10-23,24272.0
2019-10-24,24338.0
2019-10-25,24360.0
2019-10-28,24452.0
2019-10-29,24400.0
2019-10-30,24215.0
2019-10-31,24307.0
2019-11-01,24492.0
2019-11-04,24843.0
2019-11-05,25010.0
2019-11-06,25024.0
2019-11-07,24993.0
2019-11-08,24909.0
2019-11-11,24716.0
2019-11-12,24936.0
2019-11-13,24733.0
2019-11-14,24931.0
2019-11-15,25283.0
2019-11-18,25256.0
2019-11-19,25147.0
2019-11-20,24821.0
2019-11-21,24457.0
2019-11-22,24575.0
2020-06-29,24906.0
2020-06-30,25121.0
2020-07-01,25134.0
2020-07-02,25452.0
2020-07-03,25662.0
2020-07-06,26056.0
2020-07-07,25743.0
2020-07-08,25667.0
2020-07-09,25788.0
2020-07-10,25537.0
2020-07-13,26025.0
2020-07-14,25985.0
2020-07-15,26244.0
2020-07-16,25958.0
2020-07-17,26155.0
2020-07-20,26092.0
2020-07-21,26472.0
2020-07-22,26374.0
2020-07-23,26217.0
2020-07-24,26074.0
2020-07-27,26325.0
2020-07-28,26875.0
2020-07-29,27014.0
2020-07-30,27050.0
2020-07-31,26835.0
2020-08-03,26835.0
2020-08-04,27157.0
2020-08-05,27453.0
2020-08-06,27888.0
2020-08-07,28005.0
2020-08-10,28421.0
2020-08-11,28780.0
2020-08-12,28937.0
2020-08-13,28924.0
2020-08-14,28619.0
2020-08-18,28027.0
2020-08-19,28126.0
2020-08-20,27041.0
2020-08-21,27449.0
2020-08-24,27754.0
2020-08-25,28117.0
2020-08-26,28121.0
2020-08-27,27870.0
2020-08-28,28018.0
2020-08-31,27565.0
2020-09-01,27780.0
2020-09-02,27924.0
2020-09-03,28345.0
2020-09-04,27951.0
2020-09-07,28076.0
2020-09-08,28435.0
2020-09-09,28085.0
2020-09-10,28354.0
2020-09-11,28336.0
2020-09-14,28717.0
2020-09-15,28941.0
2020-09-16,28861.0
2020-09-17,28435.0
2020-09-18,28529.0
2020-09-21,28287.0
2020-09-22,27628.0
2020-09-23,27731.0
2020-09-24,27090.0
2020-09-25,27211.0
2020-09-28,27610.0
2020-09-29,27870.0
2020-10-05,28175.0
2020-10-06,28238.0
2020-10-07,28511.0
2020-10-08,28520.0
2020-10-12,28637.0
2020-10-13,28659.0
2020-10-14,28377.0
2020-10-15,28166.0
2020-10-16,28000.0
2020-10-19,28063.0
2020-10-20,28260.0
2020-10-21,28350.0
2020-10-22,28157.0
2020-10-23,28260.0
2020-10-26,28206.0
2020-10-27,27964.0
2020-10-28,28112.0
2020-10-29,27820.0
2020-10-30,27066.0
2020-11-02,27479.0
2020-11-03,28027.0
2020-11-04,28202.0
2020-11-05,28822.0
2020-11-06,28893.0
2020-11-09,29257.0
2020-11-10,29253.0
2020-11-11,29724.0
2020-11-12,29580.0
2020-11-13,29890.0
2020-11-16,30528.0
2020-11-17,30519.0
2020-11-18,30487.0
2020-11-19,30528.0
2020-11-20,30559.0
2021-06-29,39941.0
2021-06-30,40083.0
2021-07-01,39850.0
2021-07-02,39800.0
2021-07-05,39987.0
2021-07-06,40170.0
2021-07-07,39919.0
2021-07-08,39503.0
2021-07-09,39083.0
2021-07-12,39435.0
2021-07-13,39768.0
2021-07-14,39631.0
2021-07-15,39900.0
2021-07-16,39731.0
2021-07-19,39284.0
2021-07-20,39156.0
2021-07-21,38955.0
2021-07-22,39439.0
2021-07-23,39512.0
2021-07-26,39088.0
2021-07-27,39152.0
2021-07-28,39270.0
2021-07-29,39325.0
2021-07-30,38845.0
2021-08-02,39028.0
2021-08-03,39371.0
2021-08-04,39924.0
2021-08-05,39851.0
2021-08-06,39663.0
2021-08-09,39481.0
2021-08-10,39225.0
2021-08-11,38873.0
2021-08-12,38717.0
2021-08-13,38063.0
2021-08-17,37634.0
2021-08-18,37821.0
2021-08-19,37067.0
2021-08-20,36706.0
2021-08-23,37035.0
2021-08-24,37739.0
2021-08-25,37858.0
2021-08-26,37574.0
2021-08-27,37551.0
2021-08-30,37643.0
2021-08-31,38388.0
2021-09-01,38443.0
2021-09-02,38091.0
2021-09-03,38338.0
2021-09-06,38470.0
2021-09-07,38242.0
2021-09-08,37908.0
2021-09-09,37236.0
2021-09-10,37410.0
2021-09-13,37492.0
2021-09-14,37730.0
2021-09-15,37784.0
2021-09-16,37455.0
2021-09-17,37551.0
2021-09-23,37492.0
2021-09-24,37455.0
2021-09-27,37579.0
2021-09-28,37090.0
2021-09-29,36600.0
2021-09-30,36751.0
2021-10-01,36066.0
