Date,Close
2021-07-06,9213.0
2021-07-07,9256.0
2021-07-08,9318.0
2021-07-09,9360.0
2021-07-12,9356.0
2021-07-13,9332.0
2021-07-14,9365.0
2021-07-15,9299.0
2021-07-16,9289.0
2021-07-19,9337.0
2021-07-20,9370.0
2021-07-21,9389.0
2021-07-22,9370.0
2021-07-23,9379.0
2021-07-26,9403.0
2021-07-27,9375.0
2021-07-28,9403.0
2021-07-29,9351.0
2021-07-30,9365.0
2021-08-02,9379.0
2021-08-03,9360.0
2021-08-04,9313.0
2021-08-05,9308.0
2021-08-06,9313.0
2021-08-09,9322.0
2021-08-10,9356.0
2021-08-11,9408.0
2021-08-12,9451.0
2021-08-13,9513.0
2021-08-17,9589.0
2021-08-18,9513.0
2021-08-19,9574.0
2021-08-20,9612.0
2021-08-23,9565.0
2021-08-24,9498.0
2021-08-25,9517.0
2021-08-26,9536.0
2021-08-27,9532.0
2021-08-30,9508.0
2021-08-31,9451.0
2021-09-01,9436.0
2021-09-02,9451.0
2021-09-03,9432.0
2021-09-06,9422.0
2021-09-07,9432.0
2021-09-08,9484.0
2021-09-09,9527.0
2021-09-10,9517.0
2021-09-13,9574.0
2021-09-14,9541.0
2021-09-15,9536.0
2021-09-16,9536.0
2021-09-17,9570.0
2021-09-23,9584.0
2021-09-24,9584.0
2021-09-27,9584.0
2021-09-28,9636.0
2021-09-29,9627.0
2021-09-30,9665.0
2021-10-01,9665.0
2021-10-05,9674.0
2021-10-06,9703.0
2021-10-07,9717.0
2021-10-08,9717.0
2021-10-12,9774.0
2021-10-13,9765.0
2021-10-14,9660.0
2021-10-15,9622.0
2021-10-18,9660.0
2021-10-19,9603.0
2021-10-20,9555.0
2021-10-21,9589.0
2021-10-22,9589.0
2021-10-25,9513.0
2021-10-26,9494.0
2021-10-27,9522.0
2021-10-28,9532.0
2021-10-29,9513.0
2021-11-01,9570.0
2021-11-02,9555.0
2021-11-03,9612.0
2021-11-04,9612.0
2021-11-05,9650.0
2021-11-08,9636.0
2021-11-09,9579.0
2021-11-10,9617.0
2021-11-11,9617.0
2021-11-12,9598.0
2021-11-15,9593.0
2021-11-16,9598.0
2021-11-17,9622.0
2021-11-18,9608.0
2021-11-19,9631.0
2021-11-22,9646.0
2021-11-23,9679.0
2022-07-01,10540.0
2022-07-04,10540.0
2022-07-05,10554.0
2022-07-06,10621.0
2022-07-07,10554.0
2022-07-08,10559.0
2022-07-11,10597.0
2022-07-12,10668.0
2022-07-13,10630.0
2022-07-14,10659.0
2022-07-15,10773.0
2022-07-18,10711.0
2022-07-19,10668.0
2022-07-20,10659.0
2022-07-21,10616.0
2022-07-22,10659.0
2022-07-25,10664.0
2022-07-26,10630.0
2022-07-27,10678.0
2022-07-28,10564.0
2022-07-29,10554.0
2022-08-01,10597.0
2022-08-02,10611.0
2022-08-03,10649.0
2022-08-04,10659.0
2022-08-05,10554.0
2022-08-08,10611.0
2022-08-09,10607.0
2022-08-10,10645.0
2022-08-11,10602.0
2022-08-12,10588.0
2022-08-16,10630.0
2022-08-17,10649.0
2022-08-18,10735.0
2022-08-19,10783.0
2022-08-22,10911.0
2022-08-23,10949.0
2022-08-24,10925.0
2022-08-25,10868.0
2022-08-26,10840.0
2022-08-29,11001.0
2022-08-30,10968.0
2022-08-31,10897.0
2022-09-01,11035.0
2022-09-02,11111.0
2022-09-05,11268.0
2022-09-06,11177.0
2022-09-07,11277.0
2022-09-08,11253.0
2022-09-13,11177.0
2022-09-14,11339.0
2022-09-15,11353.0
2022-09-16,11320.0
2022-09-19,11344.0
2022-09-20,11320.0
2022-09-21,11368.0
2022-09-22,11491.0
2022-09-23,11487.0
2022-09-26,11677.0
2022-09-27,11591.0
2022-09-28,11748.0
2022-09-29,11715.0
2022-09-30,11663.0
2022-10-04,11605.0
2022-10-05,11491.0
2022-10-06,11429.0
2022-10-07,11520.0
2022-10-11,11701.0
2022-10-12,11601.0
2022-10-13,11653.0
2022-10-14,11634.0
2022-10-17,11691.0
2022-10-18,11572.0
2022-10-19,11615.0
2022-10-20,11667.0
2022-10-21,11743.0
2022-10-24,11720.0
2022-10-25,11682.0
2022-10-26,11629.0
2022-10-27,11558.0
2022-10-28,11591.0
2022-10-31,11620.0
2022-11-01,11563.0
2022-11-02,11553.0
2022-11-03,11610.0
2022-11-04,11563.0
2022-11-07,11410.0
2022-11-08,11277.0
2022-11-09,11125.0
2022-11-10,11215.0
2022-11-11,10754.0
2022-11-14,10825.0
2022-11-15,10745.0
2022-11-16,10816.0
2022-11-17,10954.0
2022-11-18,10940.0
2022-11-21,11068.0
2022-11-22,11039.0
2022-11-23,11035.0
2022-11-24,10849.0
2023-06-30,11021.0
2023-07-03,10935.0
2023-07-04,10882.0
2023-07-05,10858.0
2023-07-06,10877.0
2023-07-07,10916.0
2023-07-10,10930.0
2023-07-11,10824.0
2023-07-12,10786.0
2023-07-13,10676.0
2023-07-14,10580.0
2023-07-17,10608.0
2023-07-18,10565.0
2023-07-19,10608.0
2023-07-20,10632.0
2023-07-21,10743.0
2023-07-24,10738.0
2023-07-25,10695.0
2023-07-26,10695.0
2023-07-27,10709.0
2023-07-28,10709.0
2023-07-31,10676.0
2023-08-01,10757.0
2023-08-02,10896.0
2023-08-03,10911.0
2023-08-04,10983.0
2023-08-07,10978.0
2023-08-08,11064.0
2023-08-09,11064.0
2023-08-10,11064.0
2023-08-11,11127.0
2023-08-14,11175.0
2023-08-16,11252.0
2023-08-17,11290.0
2023-08-18,11257.0
2023-08-21,11319.0
2023-08-22,11252.0
2023-08-23,11266.0
2023-08-24,11108.0
2023-08-25,11132.0
2023-08-28,11127.0
2023-08-29,11098.0
2023-08-30,11141.0
2023-08-31,11151.0
2023-09-01,11112.0
2023-09-04,11112.0
2023-09-05,11223.0
2023-09-06,11228.0
2023-09-07,11271.0
2023-09-08,11242.0
2023-09-11,11223.0
2023-09-12,11194.0
2023-09-13,11223.0
2023-09-14,11180.0
2023-09-15,11185.0
2023-09-18,11156.0
2023-09-19,11194.0
2023-09-20,11233.0
2023-09-21,11324.0
2023-09-22,11281.0
2023-09-25,11271.0
2023-09-26,11410.0
2023-09-27,11453.0
2023-10-04,11516.0
2023-10-05,11434.0
2023-10-06,11425.0
2023-10-10,11429.0
2023-10-11,11338.0
2023-10-12,11343.0
2023-10-13,11434.0
2023-10-16,11449.0
2023-10-17,11468.0
2023-10-18,11415.0
2023-10-19,11487.0
2023-10-20,11463.0
2023-10-23,11468.0
2023-10-24,11377.0
2023-10-25,11449.0
2023-10-26,11540.0
2023-10-27,11487.0
2023-10-30,11482.0
2023-10-31,11473.0
2023-11-01,11540.0
2023-11-02,11386.0
2023-11-03,11213.0
2023-11-06,11036.0
2023-11-07,11122.0
2023-11-08,11136.0
2023-11-09,11141.0
2023-11-10,11199.0
2023-11-13,11257.0
2023-11-14,11290.0
2023-11-15,11050.0
2023-11-16,11021.0
2023-11-17,11040.0
2023-11-20,10988.0
2023-11-21,10988.0
2023-11-22,11074.0
2023-11-23,11055.0
2023-11-24,11108.0
2024-06-28,12050.0
2024-07-01,12070.0
2024-07-02,12148.0
2024-07-03,12153.0
2024-07-04,12084.0
2024-07-05,12084.0
2024-07-08,12109.0
2024-07-09,12104.0
2024-07-10,12128.0
2024-07-11,12079.0
2024-07-12,12094.0
2024-07-15,12128.0
2024-07-16,12148.0
2024-07-17,12099.0
2024-07-18,12114.0
2024-07-19,12158.0
2024-07-22,12187.0
2024-07-23,12163.0
2024-07-24,12143.0
2024-07-25,12168.0
2024-07-26,12178.0
2024-07-29,12119.0
2024-07-30,12178.0
2024-07-31,12089.0
2024-08-01,12006.0
2024-08-02,12060.0
2024-08-05,12070.0
2024-08-06,12084.0
2024-08-07,12128.0
2024-08-08,12124.0
2024-08-09,12025.0
2024-08-12,12084.0
2024-08-13,12079.0
2024-08-14,12001.0
2024-08-16,11986.0
2024-08-19,11765.0
2024-08-20,11756.0
2024-08-21,11790.0
2024-08-22,11770.0
2024-08-23,11814.0
2024-08-26,11711.0
2024-08-27,11736.0
2024-08-28,11800.0
2024-08-29,11775.0
2024-08-30,11790.0
2024-09-02,11824.0
2024-09-03,11854.0
2024-09-04,11849.0
2024-09-05,11795.0
2024-09-06,11726.0
2024-09-09,11854.0
2024-09-10,11883.0
2024-09-11,11839.0
2024-09-12,11834.0
2024-09-13,11756.0
2024-09-19,11775.0
2024-09-20,11770.0
2024-09-23,11839.0
2024-09-24,11824.0
2024-09-25,11795.0
2024-09-26,11780.0
2024-09-27,11702.0
2024-09-30,11594.0
2024-10-02,11702.0
2024-10-04,11819.0
2024-10-07,11937.0
2024-10-08,11962.0
2024-10-10,11967.0
2024-10-11,11957.0
2024-10-14,12040.0
2024-10-15,12089.0
2024-10-16,12084.0
2024-10-17,12158.0
2024-10-18,12158.0
2024-10-21,12212.0
2024-10-22,12261.0
2024-10-23,12276.0
2024-10-24,12261.0
2024-10-25,12335.0
2024-10-28,12310.0
2024-10-29,12320.0
2024-10-30,12295.0
2024-10-31,12256.0
2024-11-01,12266.0
2024-11-04,12192.0
2024-11-05,12276.0
2024-11-06,12433.0
2024-11-07,12418.0
2024-11-08,12354.0
2024-11-11,12423.0
2024-11-12,12506.0
2024-11-13,12541.0
2024-11-14,12477.0
2024-11-15,12457.0
2024-11-18,12433.0
2024-11-19,12393.0
2024-11-20,12403.0
2024-11-21,12462.0
2024-11-22,12487.0
2024-11-25,12501.0
2025-07-02,12445.0
2025-07-03,12435.0
2025-07-04,12455.0
2025-07-07,12515.0
2025-07-08,12515.0
2025-07-09,12570.0
2025-07-10,12540.0
2025-07-11,12595.0
2025-07-14,12630.0
2025-07-15,12635.0
2025-07-16,12695.0
2025-07-17,12750.0
2025-07-18,12765.0
2025-07-21,12730.0
2025-07-22,12730.0
2025-07-23,12670.0
2025-07-24,12570.0
2025-07-25,12655.0
2025-07-28,12665.0
2025-07-29,12755.0
2025-07-30,12685.0
2025-07-31,12740.0
2025-08-01,12830.0
2025-08-04,12750.0
2025-08-05,12760.0
2025-08-06,12760.0
2025-08-07,12695.0
2025-08-08,12760.0
2025-08-11,12760.0
2025-08-12,12775.0
2025-08-13,12715.0
2025-08-14,12705.0
2025-08-18,12740.0
2025-08-19,12780.0
2025-08-20,12870.0
2025-08-21,12870.0
2025-08-22,12820.0
2025-08-25,12760.0
2025-08-26,12850.0
2025-08-27,12855.0
2025-08-28,12770.0
2025-08-29,12815.0
2025-09-01,12840.0
2025-09-02,12820.0
2025-09-03,12835.0
2025-09-04,12840.0
2025-09-05,12825.0
2025-09-08,12805.0
2025-09-09,12790.0
2025-09-10,12795.0
2025-09-11,12840.0
2025-09-12,12815.0
2025-09-15,12815.0
2025-09-16,12725.0
2025-09-17,12735.0
2025-09-18,12825.0
2025-09-19,12875.0
2025-09-22,12850.0
2025-09-23,12865.0
2025-09-24,12895.0
2025-09-25,12930.0
2025-09-26,13050.0
2025-09-29,12920.0
2025-09-30,12970.0
2025-10-01,13005.0
2025-10-02,12965.0
2025-10-10,13145.0
2025-10-13,13195.0
2025-10-14,13255.0
2025-10-15,13150.0
2025-10-16,13130.0
2025-10-17,13160.0
2025-10-20,13160.0
2025-10-21,13230.0
2025-10-22,13250.0
2025-10-23,13340.0
2025-10-24,13315.0
2025-10-27,13275.0
2025-10-28,13315.0
2025-10-29,13270.0
2025-10-30,13215.0
2025-10-31,13205.0
2025-11-03,13245.0
2025-11-04,13335.0
2025-11-05,13440.0
2025-11-06,13425.0
2025-11-07,13515.0
2025-11-10,13465.0
2025-11-11,13580.0
2025-11-12,13600.0
2025-11-13,13600.0
2025-11-14,13520.0
2025-11-17,13540.0
2025-11-18,13575.0
2025-11-19,13620.0
2025-11-20,13610.0
2025-11-21,13715.0
2025-11-24,13720.0
2025-11-25,13660.0
2025-11-26,13615.0
