date,time,etf_code,price,nav,premium_pct,volume,turnover_billion,aum_trillion,te_pct
2025-11-26,17:10:43,329750,13615.0,13636.72,-0.1592758375914394,374773.0,51.02534395,0.4849217631999999,3.47
2025-11-26,17:35:57,329750,13615.0,13636.72,-0.1592758375914394,374773.0,51.02534395,0.4849217631999999,3.47
2025-11-26,18:04:23,329750,13615.0,13636.72,-0.15927583759143948,374773.0,51.02534395,0.48492176319999997,3.47
